_quality_rank,catalog_profile_slug,catalog_profile_name,source_type,source_value,page,limit,hasNextPage,scrollId,itemId,shopId,shopName,productName,productLink,offerLink,imageUrl,commissionRate,appExistRate,appNewRate,webExistRate,webNewRate,commission,price,sales,periodEndTime,periodStartTime,priceMin,priceMax,productCatIds,ratingStar,priceDiscountRate,shopType,sellerCommissionRate,shopeeCommissionRate,source_hits,subniches,_source_row,_dedupe_key,_duplicate_count,duplicate_name_price_tag,duplicate_name_price_group_id,duplicate_name_price_group_size,duplicate_name_price_keeper,subniche_basis,source_keywords_norm,unmapped_source_keywords
19,auto-e-moto,Auto e Moto,keyword,bluetooth carro,7,50,True,,23198536279,1479618845,CHINAINK,Geladeira Portátil Elber 75l 12/24V Bluetooth Ipx4 para Carro barco caminhão  motorhome iate lancha,https://shopee.com.br/product/1479618845/23198536279,https://s.shopee.com.br/70I4NRqWZK,https://cf.shopee.com.br/file/sg-11134201-8259x-mftxg4cn2adpdd,0.12,0.12,0.12,0.12,0.12,348.0,2900.0,11,1782874799,1777258800,2900.0,2900.0,"[100010, 100041, 100209]",4.7,26,[],0.09,0.03,"[""keyword:bluetooth carro""]","[""energia-e-conectividade""]",95159,1479618845:23198536279,1,candidato_revisao_duplicata_nome_preco,dup_np_000403,2,false,source_hits,"[""bluetooth carro""]",[]
277,auto-e-moto,Auto e Moto,keyword,scanner automotivo,23,50,True,,58201104802,742746611,S2M-Tecnologia,Scanner Automotivo  Thinkcar 689BT  Atualização  vitalícia,https://shopee.com.br/product/742746611/58201104802,https://s.shopee.com.br/1qZyD9CitK,https://cf.shopee.com.br/file/br-11134207-81z1k-mhjmc2qga2o356,0.03,0.03,0.03,0.03,0.03,101.8497,3394.99,0,1782874799,1777258800,3394.99,4399.99,"[102187, 102265, 102268]",5.0,0,[],0.0,0.03,"[""keyword:scanner automotivo""]","[""ferramentas-e-manutencao""]",86331,742746611:58201104802,1,candidato_revisao_duplicata_nome_preco,dup_np_000713,2,false,source_hits,"[""scanner automotivo""]",[]
439,auto-e-moto,Auto e Moto,keyword,reparo de pneu,24,50,True,,58253274643,328736611,GS Produtos,Vulcanizador 500W P/ Reparo De Pneus Duplo Com Controle De Temperatura De 155 A 180°C ENVIO IMEDIATO,https://shopee.com.br/product/328736611/58253274643,https://s.shopee.com.br/9UzPJKDs0E,https://cf.shopee.com.br/file/sg-11134201-825zo-mjhblux6i7eve4,0.09,0.09,0.09,0.09,0.09,74.691,829.9,0,1782874799,1777258800,829.9,829.9,"[102187, 102265, 102565]",5.0,19,[],0.06,0.03,"[""keyword:reparo de pneu"", ""keyword:ferramenta reparo pneu""]","[""acessorios-geral""]",64822,328736611:58253274643,1,candidato_revisao_duplicata_nome_preco,dup_np_000827,2,false,sem_regra_taxonomia,"[""reparo de pneu"", ""ferramenta reparo pneu""]","[""reparo de pneu"", ""ferramenta reparo pneu""]"
632,auto-e-moto,Auto e Moto,keyword,radio carro,14,50,True,,43470560455,1543234138,Mundoviva,"9 "" 7 "" 2 din 4 + 64gb android carro player tela de toque carplay & estéreo rádio wifi Bluetooth GPS",https://shopee.com.br/product/1543234138/43470560455,https://s.shopee.com.br/1LdhcgJocO,https://cf.shopee.com.br/file/sg-11134201-825aj-mey3orcuqcjl0b,0.1,0.1,0.1,0.1,0.1,53.7,537.0,3,1782874799,1777258800,537.0,623.0,"[102187, 102249, 102527]",4.5,51,[2],0.07,0.03,"[""keyword:radio carro"", ""keyword:bluetooth carro""]","[""audio-e-som"", ""energia-e-conectividade""]",90017,1543234138:43470560455,1,candidato_revisao_duplicata_nome_preco,dup_np_000058,2,false,source_hits,"[""radio carro"", ""bluetooth carro""]",[]
647,auto-e-moto,Auto e Moto,keyword,disco de polimento,3,50,True,,58208755034,499859839,RAPIDAO NET,Esmerilhadeira Angular 48v 2 Baterias Disco 125mm Corta Lixa Desbasta Polimento,https://shopee.com.br/product/499859839/58208755034,https://s.shopee.com.br/4AxsvsZmMN,https://cf.shopee.com.br/file/sg-11134201-81zvg-mn0awlpz2dj514,0.13,0.13,0.13,0.13,0.13,53.0543,408.11,3,1782874799,1777258800,408.11,408.11,"[100636, 100715, 101191]",4.8,0,[],0.1,0.03,"[""keyword:disco de polimento""]","[""acessorios-geral""]",40614,499859839:58208755034,1,candidato_revisao_duplicata_nome_preco,dup_np_000368,2,false,sem_regra_taxonomia,"[""disco de polimento""]","[""disco de polimento""]"
695,auto-e-moto,Auto e Moto,keyword,compressor ar portátil,17,50,True,,58203593969,392202270,SKY MALL,Compressor de Ar Bomba Elétrica Portátil Sem Fio 48V Calibrador Regulador Digital 120 PSI 2 Baterias,https://shopee.com.br/product/392202270/58203593969,https://s.shopee.com.br/5AqQ6FgKhB,https://cf.shopee.com.br/file/br-11134207-81ztc-mjo6iwbd6135ea,0.13,0.13,0.13,0.13,0.13,49.2024,378.48,0,1782874799,1777258800,378.48,378.48,"[102187, 102265, 102269]",5.0,0,[],0.1,0.03,"[""keyword:compressor ar portátil""]","[""acessorios-geral""]",10926,392202270:58203593969,1,candidato_revisao_duplicata_nome_preco,dup_np_000301,2,false,sem_regra_taxonomia,"[""compressor ar portátil""]","[""compressor ar portátil""]"
714,auto-e-moto,Auto e Moto,keyword,radio carro,16,50,True,,22094438792,1027415014,LEGAL PLUS,"Bluetooth 7"" 9""  2 din 4 + 64gb android carro mp5 player tela de toque carplay & android carro estéreo rádio",https://shopee.com.br/product/1027415014/22094438792,https://s.shopee.com.br/2LWEoWTCur,https://cf.shopee.com.br/file/sg-11134201-825a8-mey33znuiy9s01,0.09,0.09,0.09,0.09,0.09,48.33,537.0,1,1782874799,1777258800,537.0,623.0,"[102187, 102249, 102527]",5.0,51,[2],0.06,0.03,"[""keyword:radio carro"", ""keyword:bluetooth carro""]","[""audio-e-som"", ""energia-e-conectividade""]",90104,1027415014:22094438792,1,candidato_revisao_duplicata_nome_preco,dup_np_000131,2,false,source_hits,"[""radio carro"", ""bluetooth carro""]",[]
736,auto-e-moto,Auto e Moto,keyword,dash cam,1,50,True,,42217842228,1163157664,Beelink_BR,Câmera Painel Azdome WiFi Dash Cam FHD 1080P Carros M330,https://shopee.com.br/product/1163157664/42217842228,https://s.shopee.com.br/9zvfrN9HQm,https://cf.shopee.com.br/file/br-11134275-81z1k-mebm1v9y562rea,0.18,0.18,0.18,0.18,0.18,47.7774,265.43,0,1782874799,1777258800,265.43,265.43,"[100635, 100700, 101104]",5.0,35,[1],0.15,0.03,"[""keyword:dash cam""]","[""acessorios-geral""]",16235,1163157664:42217842228,1,candidato_revisao_duplicata_nome_preco,dup_np_000325,2,false,sem_regra_taxonomia,"[""dash cam""]","[""dash cam""]"
1025,auto-e-moto,Auto e Moto,keyword,dash cam,1,50,True,,26391214322,1163157664,Beelink_BR,Câmera Painel Azdome M200 Full HD Dash Cam WiFi 150°,https://shopee.com.br/product/1163157664/26391214322,https://s.shopee.com.br/8V6s4cEzTT,https://cf.shopee.com.br/file/br-11134275-81z1k-mebm1vdnuy9sf5,0.18,0.18,0.18,0.18,0.18,35.3736,196.52,1,1782874799,1777258800,196.52,196.52,"[100635, 100700, 101104]",5.0,36,[1],0.15,0.03,"[""keyword:dash cam""]","[""acessorios-geral""]",16234,1163157664:26391214322,1,candidato_revisao_duplicata_nome_preco,dup_np_000324,2,false,sem_regra_taxonomia,"[""dash cam""]","[""dash cam""]"
1036,auto-e-moto,Auto e Moto,keyword,compressor de ar carro,4,50,True,,23899025958,1177319319,CARPEI ACESSORIO LTDA,5 em 1 Auxiliador de Partida Compressor Ar PowerBank Led 8000 mAh 3500 Pa 6 Funções Carro Carpei,https://shopee.com.br/product/1177319319/23899025958,https://s.shopee.com.br/2BCoZWrIsz,https://cf.shopee.com.br/file/br-11134207-820l8-ml7r9ijjerye5b,0.13,0.13,0.13,0.13,0.13,35.0987,269.99,23,1782874799,1777258800,269.99,269.99,"[102187, 102265, 102567]",4.9,61,[2],0.1,0.03,"[""keyword:compressor de ar carro""]","[""acessorios-geral""]",60527,1177319319:23899025958,1,candidato_revisao_duplicata_nome_preco,dup_np_000047,4,false,sem_regra_taxonomia,"[""compressor de ar carro""]","[""compressor de ar carro""]"
1037,auto-e-moto,Auto e Moto,keyword,compressor de ar carro,4,50,True,,21098322267,1307017279,ZeM Acessorios,5 em 1 - Auxiliador de Partida Compressor Ar PowerBank Led 8000 mAh 3500 Pa 6 Funções Carro,https://shopee.com.br/product/1307017279/21098322267,https://s.shopee.com.br/2Vpey8q2D5,https://cf.shopee.com.br/file/br-11134207-81ztc-mk13r8saq1hcc6,0.13,0.13,0.13,0.13,0.13,35.0987,269.99,8,1782874799,1777258800,269.99,269.99,"[102187, 102265, 102567]",4.9,61,[2],0.1,0.03,"[""keyword:compressor de ar carro""]","[""acessorios-geral""]",60529,1307017279:21098322267,1,candidato_revisao_duplicata_nome_preco,dup_np_000046,4,false,sem_regra_taxonomia,"[""compressor de ar carro""]","[""compressor de ar carro""]"
1038,auto-e-moto,Auto e Moto,keyword,compressor de ar carro,4,50,True,,23194453803,1177319319,CARPEI ACESSORIO LTDA,5 em 1 - Auxiliador de Partida Compressor Ar PowerBank Led 8000 mAh 3500 Pa 6 Funções Carro,https://shopee.com.br/product/1177319319/23194453803,https://s.shopee.com.br/2LWElpqfY2,https://cf.shopee.com.br/file/br-11134207-820mb-ml7uzudv3ls542,0.13,0.13,0.13,0.13,0.13,35.0987,269.99,23,1782874799,1777258800,269.99,269.99,"[102187, 102265, 102567]",4.8,61,[2],0.1,0.03,"[""keyword:compressor de ar carro""]","[""acessorios-geral""]",60528,1177319319:23194453803,1,candidato_revisao_duplicata_nome_preco,dup_np_000046,4,false,sem_regra_taxonomia,"[""compressor de ar carro""]","[""compressor de ar carro""]"
1039,auto-e-moto,Auto e Moto,keyword,compressor de ar carro,4,50,True,,58258457568,1307017279,ZeM Acessorios,5 em 1 Auxiliador de Partida Compressor Ar PowerBank Led 8000 mAh 3500 Pa 6 Funções Carro Carpei,https://shopee.com.br/product/1307017279/58258457568,https://s.shopee.com.br/gO0mlx0vo,https://cf.shopee.com.br/file/sg-11134201-81zuz-mmtby85131mw4a,0.13,0.13,0.13,0.13,0.13,35.0987,269.99,2,1782874799,1777258800,269.99,269.99,"[102187, 102265, 102567]",4.8,61,[2],0.1,0.03,"[""keyword:compressor de ar carro""]","[""acessorios-geral""]",60530,1307017279:58258457568,1,candidato_revisao_duplicata_nome_preco,dup_np_000047,4,false,sem_regra_taxonomia,"[""compressor de ar carro""]","[""compressor de ar carro""]"
1142,auto-e-moto,Auto e Moto,keyword,reparo de pneu,24,50,True,,23794775013,1088765215,Nunes Ecommerce,Vulcanizador 500W Para Reparo De Pneus Com Controle De Temperatura De 140 Até 165°C ENVIO IMEDIATO,https://shopee.com.br/product/1088765215/23794775013,https://s.shopee.com.br/9038iPFm0v,https://cf.shopee.com.br/file/br-11134207-81ztc-mjjtonbm2dqefc,0.09,0.09,0.09,0.09,0.09,32.391,359.9,3,1782874799,1777258800,359.9,359.9,"[102187, 102265, 102565]",4.8,21,[],0.06,0.03,"[""keyword:reparo de pneu"", ""keyword:ferramenta reparo pneu""]","[""acessorios-geral""]",64816,1088765215:23794775013,1,candidato_revisao_duplicata_nome_preco,dup_np_000828,3,false,sem_regra_taxonomia,"[""reparo de pneu"", ""ferramenta reparo pneu""]","[""reparo de pneu"", ""ferramenta reparo pneu""]"
1364,auto-e-moto,Auto e Moto,keyword,snow foam,7,50,True,,23193911364,754711771,MEGACOM,SNOW FOAM HOBBY 900ML VINTEX,https://shopee.com.br/product/754711771/23193911364,https://s.shopee.com.br/1Vx7lo7X5X,https://cf.shopee.com.br/file/sg-11134201-7reqg-m8xg9xl1q74y02,0.12,0.12,0.12,0.12,0.12,27.5988,229.99,0,1782874799,1777258800,229.99,229.99,"[102187, 102272, 102578]",4.9,0,[],0.09,0.03,"[""keyword:snow foam""]","[""acessorios-geral""]",53928,754711771:23193911364,1,candidato_revisao_duplicata_nome_preco,dup_np_000726,2,false,sem_regra_taxonomia,"[""snow foam""]","[""snow foam""]"
1717,auto-e-moto,Auto e Moto,keyword,compressor ar portátil,5,50,True,,21599891255,1446748153,Lulu Storee,2 em 1 - Auxiliador Partida Compressor de Ar PowerBank Portátil Multifuncional Carregamento 12V,https://shopee.com.br/product/1446748153/21599891255,https://s.shopee.com.br/1LdhXBiKyB,https://cf.shopee.com.br/file/sg-11134201-824ja-mflo31e2thjdfd,0.13,0.13,0.13,0.13,0.13,23.3987,179.99,32,1782874799,1777258800,179.99,179.99,"[102187, 102265, 102564]",4.8,70,[2],0.1,0.03,"[""keyword:compressor ar portátil""]","[""acessorios-geral""]",10381,1446748153:21599891255,1,candidato_revisao_duplicata_nome_preco,dup_np_000023,3,false,sem_regra_taxonomia,"[""compressor ar portátil""]","[""compressor ar portátil""]"
1718,auto-e-moto,Auto e Moto,keyword,compressor ar portátil,5,50,True,,21398317867,1307017279,ZeM Acessorios,2 em 1 - Auxiliador Partida Compressor de Ar PowerBank Portátil Multifuncional Carregamento 12V,https://shopee.com.br/product/1307017279/21398317867,https://s.shopee.com.br/9UzPGCDFP0,https://cf.shopee.com.br/file/sg-11134201-824gv-mflo0625bimm0a,0.13,0.13,0.13,0.13,0.13,23.3987,179.99,15,1782874799,1777258800,179.99,179.99,"[102187, 102265, 102564]",4.8,70,[2],0.1,0.03,"[""keyword:compressor ar portátil""]","[""acessorios-geral""]",10395,1307017279:21398317867,1,candidato_revisao_duplicata_nome_preco,dup_np_000023,3,false,sem_regra_taxonomia,"[""compressor ar portátil""]","[""compressor ar portátil""]"
1774,auto-e-moto,Auto e Moto,keyword,mp5 automotivo,4,50,True,,23597703525,1307017279,ZeM Acessorios,Central Multimídia MP5 Automotiva 7 Polegadas USB/AUX/TF Com Mirrorlink Touch Screen,https://shopee.com.br/product/1307017279/23597703525,https://s.shopee.com.br/4VajOl2Stu,https://cf.shopee.com.br/file/sg-11134201-7rdxn-lyr0daim12qwf2,0.13,0.13,0.13,0.13,0.13,22.8787,175.99,69,1782874799,1777258800,175.99,175.99,"[102187, 102249, 102527]",4.8,65,[2],0.1,0.03,"[""keyword:mp5 automotivo""]","[""acessorios-geral""]",93943,1307017279:23597703525,1,candidato_revisao_duplicata_nome_preco,dup_np_000283,2,false,sem_regra_taxonomia,"[""mp5 automotivo""]","[""mp5 automotivo""]"
1789,auto-e-moto,Auto e Moto,keyword,multimídia automotiva,11,50,True,,58209699405,684159964,FuAcessórios,Central Multimídia MP5 Automotiva 7 Polegadas USB/AUX/TF Com Mirrorlink Touch Screen,https://shopee.com.br/product/684159964/58209699405,https://s.shopee.com.br/4VajJMjBhG,https://cf.shopee.com.br/file/sg-11134201-7rdxn-lyr0daim12qwf2,0.13,0.13,0.13,0.13,0.13,22.7487,174.99,55,1782874799,1777502400,174.99,174.99,"[102187, 102249, 102527]",4.8,65,[2],0.1,0.03,"[""keyword:multimídia automotiva"", ""keyword:central multimidia"", ""keyword:mp5 automotivo""]","[""multimidia-e-gps""]",18870,684159964:58209699405,1,candidato_revisao_duplicata_nome_preco,dup_np_000282,2,false,source_hits,"[""multimídia automotiva"", ""central multimidia"", ""mp5 automotivo""]",[]
1791,auto-e-moto,Auto e Moto,keyword,multimídia automotiva,11,50,True,,58259696019,1520137817,Loy Store,Central Multimídia MP5 Automotiva 7 Polegadas USB/AUX/TF Com Mirrorlink Touch Screen,https://shopee.com.br/product/1520137817/58259696019,https://s.shopee.com.br/6L2NUjcCye,https://cf.shopee.com.br/file/sg-11134201-7rdxn-lyr0daim12qwf2,0.13,0.13,0.13,0.13,0.13,22.7474,174.98,19,1782874799,1777502640,174.98,174.98,"[102187, 102249, 102527]",4.5,65,[2],0.1,0.03,"[""keyword:multimídia automotiva"", ""keyword:central multimidia"", ""keyword:mp5 automotivo""]","[""multimidia-e-gps""]",18872,1520137817:58259696019,1,candidato_revisao_duplicata_nome_preco,dup_np_000281,2,false,source_hits,"[""multimídia automotiva"", ""central multimidia"", ""mp5 automotivo""]",[]
1887,auto-e-moto,Auto e Moto,keyword,câmera veicular,5,50,True,,22398104417,1430521411,Grupo OX,"Dash Cam Automotiva 3 Câmeras, Gravador Veicular com Câmera Frontal e Traseira",https://shopee.com.br/product/1430521411/22398104417,https://s.shopee.com.br/8fQIGrblT3,https://cf.shopee.com.br/file/sg-11134201-7rfhx-m3yyfh1zswiq62,0.11,0.11,0.11,0.11,0.11,21.9989,199.99,1,1782874799,1777258800,199.99,199.99,"[102187, 102249, 102526]",5.0,0,[2],0.08,0.03,"[""keyword:câmera veicular"", ""keyword:dash cam""]","[""seguranca-e-monitoramento""]",14654,1430521411:22398104417,1,candidato_revisao_duplicata_nome_preco,dup_np_000338,2,false,source_hits,"[""câmera veicular"", ""dash cam""]",[]
1924,auto-e-moto,Auto e Moto,keyword,cinto seguranca carro,24,50,True,,22198473946,1473923034,LEX ACESSÓRIOS PARA VEÍCULOS,Kit Cinto De Segurança 3 Pontos Dianteiro Retrátil Vw Fusca,https://shopee.com.br/product/1473923034/22198473946,https://s.shopee.com.br/6VLnkK3lsW,https://cf.shopee.com.br/file/sg-11134201-7rfh9-m995wd6wy2dt55,0.11,0.11,0.11,0.11,0.11,21.67,197.0,1,1782874799,1777258800,197.0,197.0,"[100632, 100674, 100949]",5.0,0,[],0.08,0.03,"[""keyword:cinto seguranca carro""]","[""acessorios-geral""]",71385,1473923034:22198473946,1,candidato_revisao_duplicata_nome_preco,dup_np_000467,2,false,sem_regra_taxonomia,"[""cinto seguranca carro""]","[""cinto seguranca carro""]"
2144,auto-e-moto,Auto e Moto,keyword,estetica automotiva,11,50,True,,58255522754,1157441762,tribellomodulares,kit 57 un piso automotivo garagem detail modular estética vestiário sauna,https://shopee.com.br/product/1157441762/58255522754,https://s.shopee.com.br/9UzPH4dcmh,https://cf.shopee.com.br/file/br-11134207-81ztc-mja4867ua8ld83,0.05,0.05,0.05,0.05,0.05,19.95,399.0,0,1782874799,1777258800,399.0,430.0,"[100636, 100715, 101189]",5.0,30,[2],0.02,0.03,"[""keyword:estetica automotiva""]","[""limpeza-e-estetica""]",29662,1157441762:58255522754,1,candidato_revisao_duplicata_nome_preco,dup_np_000455,2,false,source_hits,"[""estetica automotiva""]",[]
2177,auto-e-moto,Auto e Moto,keyword,acessório carro,3,50,True,,22093098283,1209726056,ELETRO ANDRADE,"Câmera de Ré para Carro com Visão Noturna  2 em 1 Universal, Borboleta Cabo de Vídeo 5 Metros",https://shopee.com.br/product/1209726056/22093098283,https://s.shopee.com.br/BRk8eaTWd,https://cf.shopee.com.br/file/sg-11134201-7rd3s-lwe79ezpyqx4ab,0.33,0.33,0.33,0.33,0.33,19.734,59.8,0,1782874799,1777258800,59.8,59.8,"[102187, 102243, 102535]",4.8,0,[],0.3,0.03,"[""keyword:acessório carro"", ""keyword:sensor estacionamento"", ""keyword:acessorios para carro""]","[""acessorios-geral"", ""seguranca-e-monitoramento""]",122,1209726056:22093098283,1,candidato_revisao_duplicata_nome_preco,dup_np_000322,2,false,source_hits,"[""acessório carro"", ""sensor estacionamento"", ""acessorios para carro""]",[]
2221,auto-e-moto,Auto e Moto,keyword,suporte magnetico celular,12,50,True,,23994391109,1544990534,Achadinhos Divertidos ！,Garrafa Térmica Inox 304 · 600ml & 800ml · Tampa Magnética Suporte para Celular– 8 Cores,https://shopee.com.br/product/1544990534/23994391109,https://s.shopee.com.br/6VLnkeQUT0,https://cf.shopee.com.br/file/br-11134207-81z1k-mfrosdm09zif76,0.13,0.13,0.13,0.13,0.13,19.5,150.0,0,1782874799,1777258800,150.0,150.0,"[100636, 100718, 101241]",4.6,0,[2],0.1,0.03,"[""keyword:suporte magnetico celular""]","[""acessorios-geral""]",75875,1544990534:23994391109,1,candidato_revisao_duplicata_nome_preco,dup_np_000402,2,false,sem_regra_taxonomia,"[""suporte magnetico celular""]","[""suporte magnetico celular""]"
2232,auto-e-moto,Auto e Moto,keyword,cinto seguranca carro,11,50,True,,22996950772,417915672,ZAVON PARTS,Fita Cinto De Segurança Vermelho 5 Lugares Todos Os Carros,https://shopee.com.br/product/417915672/22996950772,https://s.shopee.com.br/6pye8uk8ey,https://cf.shopee.com.br/file/br-11134207-7r98o-lm3jouxu4e2fe1,0.13,0.13,0.13,0.13,0.13,19.487,149.9,0,1782874799,1777258800,149.9,149.9,"[102187, 102249, 102528]",5.0,0,[],0.1,0.03,"[""keyword:cinto seguranca carro""]","[""acessorios-geral""]",70959,417915672:22996950772,1,candidato_revisao_duplicata_nome_preco,dup_np_000391,2,false,sem_regra_taxonomia,"[""cinto seguranca carro""]","[""cinto seguranca carro""]"
2309,auto-e-moto,Auto e Moto,keyword,mp5 automotivo,31,50,True,,23892665606,968252410,K&D Eletrônicos,"Som Automotivo MP5 KP-RA903 Tela 4.3"" Bluetooth Aux C/ Comando Volante",https://shopee.com.br/product/968252410/23892665606,https://s.shopee.com.br/9fIpYIH7Ne,https://cf.shopee.com.br/file/sg-11134201-7rd6p-lv986j473b0006,0.08,0.08,0.08,0.08,0.08,18.8648,235.81,0,1782874799,1777258800,235.81,235.81,"[102187, 102249, 102527]",5.0,21,[2],0.05,0.03,"[""keyword:mp5 automotivo""]","[""acessorios-geral""]",94955,968252410:23892665606,1,candidato_revisao_duplicata_nome_preco,dup_np_000735,3,false,sem_regra_taxonomia,"[""mp5 automotivo""]","[""mp5 automotivo""]"
2310,auto-e-moto,Auto e Moto,keyword,mp5 automotivo,31,50,True,,21397661028,376716003,MAXMAY,"Som Automotivo MP5 KP-RA903 Tela 4.3"" Bluetooth Aux C/ Comando Volante",https://shopee.com.br/product/376716003/21397661028,https://s.shopee.com.br/9pcFkbGU2h,https://cf.shopee.com.br/file/sg-11134201-7rcd2-ltwlvmed59eh8e,0.08,0.08,0.08,0.08,0.08,18.8648,235.81,0,1782874799,1777258800,235.81,235.81,"[102187, 102249, 102527]",4.9,41,[1],0.05,0.03,"[""keyword:mp5 automotivo""]","[""acessorios-geral""]",94956,376716003:21397661028,1,candidato_revisao_duplicata_nome_preco,dup_np_000735,3,false,sem_regra_taxonomia,"[""mp5 automotivo""]","[""mp5 automotivo""]"
2344,auto-e-moto,Auto e Moto,keyword,compressor ar portátil,21,50,True,,22298745487,1542714180,Mantimento store,Compressor De Ar Portátil Calibrador Pneu À Bateria Digital,https://shopee.com.br/product/1542714180/22298745487,https://s.shopee.com.br/5L9qIZ1pr9,https://cf.shopee.com.br/file/sg-11134201-7rdwi-mcb160qadf8b52,0.11,0.11,0.11,0.11,0.11,18.6219,169.29,0,1782874799,1777258800,169.29,169.29,"[102187, 102265, 102269]",5.0,43,[],0.08,0.03,"[""keyword:compressor ar portátil"", ""keyword:calibrador pneu"", ""keyword:medidor pressão pneu"", ""keyword:compressor pneu""]","[""pneus-rodas-e-calibragem""]",11100,1542714180:22298745487,1,candidato_revisao_duplicata_nome_preco,dup_np_000302,2,false,source_hits,"[""compressor ar portátil"", ""calibrador pneu"", ""medidor pressão pneu"", ""compressor pneu""]",[]
2481,auto-e-moto,Auto e Moto,keyword,acessorios automotivos,16,50,True,,20198020495,303532418,TM Infinity Tintas,"Tinta Automotiva Pu Branco Summit Brihante Kit 0,9l Lazzuril",https://shopee.com.br/product/303532418/20198020495,https://s.shopee.com.br/AUrwSVxK0h,https://cf.shopee.com.br/file/br-11134207-7r98o-m5narstzp6xcae,0.18,0.18,0.18,0.18,0.18,17.802,98.9,1,1782874799,1777258800,98.9,98.9,"[102187, 102243, 102248]",5.0,0,[2],0.15,0.03,"[""keyword:acessorios automotivos""]","[""acessorios-geral""]",22186,303532418:20198020495,1,candidato_revisao_duplicata_nome_preco,dup_np_000800,2,false,sem_regra_taxonomia,"[""acessorios automotivos""]","[""acessorios automotivos""]"
2550,auto-e-moto,Auto e Moto,keyword,pano limpeza carro,2,50,True,,4262367937,324645043,Luxury Commerce,Lavar Carro A Seco Lavagem Sem Riscos Com Cera Carnaúba,https://shopee.com.br/product/324645043/4262367937,https://s.shopee.com.br/18JyxFb9A,https://cf.shopee.com.br/file/br-11134201-23030-actldapemnovdf,0.18,0.18,0.18,0.18,0.18,17.28,96.0,0,1782874799,1777258800,96.0,96.0,"[102187, 102272, 102575]",4.7,0,[],0.15,0.03,"[""keyword:pano limpeza carro""]","[""acessorios-geral""]",52223,324645043:4262367937,1,candidato_revisao_duplicata_nome_preco,dup_np_000525,2,false,sem_regra_taxonomia,"[""pano limpeza carro""]","[""pano limpeza carro""]"
2553,auto-e-moto,Auto e Moto,keyword,medidor pressão pneu,5,50,True,,23394662820,1569158262,Qiang Variedades,Medidor De Pressão Digital Inflator De Pneu 200-300 Psi  ALTA QUALIDADE,https://shopee.com.br/product/1569158262/23394662820,https://s.shopee.com.br/AUrwSAEnou,https://cf.shopee.com.br/file/sg-11134201-820le-mnzmp83fmbr6ff,0.12,0.12,0.12,0.12,0.12,17.2788,143.99,0,1782874799,1777258800,143.99,143.99,"[102187, 102265, 102269]",5.0,0,[2],0.09,0.03,"[""keyword:medidor pressão pneu""]","[""pneus-rodas-e-calibragem""]",13198,1569158262:23394662820,1,candidato_revisao_duplicata_nome_preco,dup_np_000567,2,false,source_hits,"[""medidor pressão pneu""]",[]
2630,auto-e-moto,Auto e Moto,keyword,organizador carro,28,50,True,,58253221892,1655406395,BuddyShopping,Carrinho Organizador Multiuso 3 Prateleiras e Alça Auxiliar Em Aço Com Rodinha,https://shopee.com.br/product/1655406395/58253221892,https://s.shopee.com.br/1BKHKaypsO,https://cf.shopee.com.br/file/br-11134207-81ztd-mktkik90bxtu0d,0.13,0.13,0.13,0.13,0.13,16.8857,129.89,0,1782874799,1777258800,129.89,129.89,"[100636, 100715, 101195]",4.7,57,[1],0.1,0.03,"[""keyword:organizador carro""]","[""organizacao-e-conforto""]",2539,1655406395:58253221892,1,candidato_revisao_duplicata_nome_preco,dup_np_000275,2,false,source_hits,"[""organizador carro""]",[]
2859,auto-e-moto,Auto e Moto,keyword,medidor pressão pneu,6,50,True,,18497740914,1289833787,007 TOOLS,Medidor De Pressão Digital Inflator De Pneu 200-300 Psi  ALTA QUALIDADE,https://shopee.com.br/product/1289833787/18497740914,https://s.shopee.com.br/3g1cJbnkjD,https://cf.shopee.com.br/file/sg-11134201-825zl-mjgvv8xmt6gz23,0.11,0.11,0.11,0.11,0.11,15.84,144.0,3,1782874799,1777258800,144.0,144.0,"[102187, 102265, 102269]",4.9,0,[],0.08,0.03,"[""keyword:medidor pressão pneu""]","[""pneus-rodas-e-calibragem""]",13218,1289833787:18497740914,1,candidato_revisao_duplicata_nome_preco,dup_np_000568,4,false,source_hits,"[""medidor pressão pneu""]",[]
2888,auto-e-moto,Auto e Moto,keyword,mangueira compressor,4,50,True,,23694067767,1195611612,ALIANÇA ECOMMERCE,Kit mangueira espiral preta 10m Hidraflux com bico de ar e engate rápido de metal,https://shopee.com.br/product/1195611612/23694067767,https://s.shopee.com.br/LlAOEj42Q,https://cf.shopee.com.br/file/br-11134207-7r98o-makarcfkocft08,0.18,0.18,0.18,0.18,0.18,15.642,86.9,1,1782874799,1777258800,86.9,86.9,"[100636, 100715, 101191]",4.8,0,[],0.15,0.03,"[""keyword:mangueira compressor""]","[""acessorios-geral""]",61341,1195611612:23694067767,1,candidato_revisao_duplicata_nome_preco,dup_np_000494,2,false,sem_regra_taxonomia,"[""mangueira compressor""]","[""mangueira compressor""]"
